Date,Open,High,Low,Close,Adj Close,Volume
2019-02-07,112.940002,114.550003,111.599998,112.730003,112.730003,4973300
2019-02-08,111.400002,114.040001,111.320000,113.690002,113.690002,2388100
2019-02-11,114.180000,115.629997,113.160004,114.900002,114.900002,2677900
2019-02-12,116.550003,118.949997,115.500000,118.199997,118.199997,4731600
2019-02-13,118.699997,118.900002,116.639999,117.389999,117.389999,3758900
2019-02-14,116.739998,118.449997,116.550003,117.519997,117.519997,2666100
2019-02-15,118.510002,119.320000,117.260002,119.309998,119.309998,3019600
2019-02-19,119.680000,120.500000,118.709999,118.959999,118.959999,3153000
2019-02-20,119.190002,120.199997,119.059998,120.110001,120.110001,1848800
2019-02-21,120.120003,120.300003,118.309998,119.260002,119.260002,3614900
2019-02-22,120.500000,123.650002,120.290001,122.750000,122.750000,4027400
2019-02-25,125.000000,126.290001,123.809998,124.040001,124.040001,4261500
2019-02-26,125.000000,125.010002,121.510002,122.779999,122.779999,3762100
2019-02-27,122.760002,123.580002,120.559998,123.269997,123.269997,3580600
2019-02-28,123.550003,125.839996,123.489998,125.300003,125.300003,3967900
2019-03-01,126.660004,127.699997,125.070000,126.639999,126.639999,4202000
2019-03-04,127.029999,127.260002,119.860001,122.809998,122.809998,6249200
2019-03-05,122.379997,124.220001,122.070000,122.949997,122.949997,2395200
2019-03-06,123.059998,123.550003,120.940002,121.360001,121.360001,2020600
2019-03-07,120.510002,120.989998,119.360001,119.910004,119.910004,3677100
2019-03-08,117.820000,118.970001,116.570000,118.629997,118.629997,4712000
2019-03-11,120.500000,122.059998,119.760002,121.940002,121.940002,4118100
2019-03-12,122.500000,123.250000,121.169998,122.389999,122.389999,2761400
2019-03-13,123.000000,124.370003,122.040001,122.930000,122.930000,2778400
2019-03-14,123.199997,123.860001,122.050003,122.480003,122.480003,2126900
2019-03-15,123.440002,125.320000,123.080002,124.169998,124.169998,5504800
2019-03-18,124.220001,125.910004,124.220001,125.279999,125.279999,3114600
2019-03-19,126.099998,127.290001,125.650002,127.059998,127.059998,2674100
2019-03-20,126.139999,127.809998,125.730003,126.309998,126.309998,2682900
2019-03-21,126.529999,130.570007,126.190002,130.050003,130.050003,3839100
2019-03-22,129.809998,129.960007,126.209999,126.889999,126.889999,3047900
2019-03-25,126.169998,126.250000,122.449997,124.129997,124.129997,3914600
2019-03-26,125.650002,127.120003,125.379997,126.629997,126.629997,2544300
2019-03-27,127.000000,127.349998,123.790001,125.139999,125.139999,2101400
2019-03-28,125.910004,128.070007,125.500000,126.570000,126.570000,2513600
2019-03-29,128.649994,129.220001,125.910004,126.790001,126.790001,4083000
2019-04-01,128.880005,129.970001,128.300003,129.729996,129.729996,3872700
2019-04-02,130.000000,130.270004,128.419998,129.089996,129.089996,2668600
2019-04-03,130.110001,130.649994,127.519997,128.570007,128.570007,3458700
2019-04-04,128.710007,129.830002,126.820000,127.820000,127.820000,2798500
2019-04-05,128.809998,129.410004,127.949997,129.080002,129.080002,2003900
2019-04-08,129.070007,130.009995,127.349998,129.899994,129.899994,2128400
2019-04-09,129.300003,130.149994,127.660004,128.929993,128.929993,2641300
2019-04-10,129.410004,133.070007,129.039993,131.589996,131.589996,4153700
2019-04-11,131.410004,132.509995,130.630005,132.070007,132.070007,1663400
2019-04-12,133.100006,134.479996,132.500000,134.410004,134.410004,3030500
2019-04-15,134.410004,135.380005,133.449997,134.059998,134.059998,2771500
2019-04-16,134.729996,135.750000,133.389999,134.979996,134.979996,3051400
2019-04-17,136.000000,137.229996,134.660004,135.820007,135.820007,2539500
2019-04-18,136.000000,136.389999,132.929993,134.949997,134.949997,4030900
2019-04-22,135.000000,135.690002,133.380005,134.440002,134.440002,1984400
2019-04-23,135.000000,137.460007,134.750000,137.149994,137.149994,3455200
2019-04-24,137.449997,141.600006,136.809998,139.720001,139.720001,8556400
2019-04-25,126.349998,126.599998,115.250000,115.860001,115.860001,24053900
2019-04-26,115.519997,119.300003,110.309998,118.930000,118.930000,14285600
2019-04-29,118.550003,118.930000,115.839996,117.080002,117.080002,5266300
2019-04-30,117.129997,120.419998,117.000000,120.139999,120.139999,4739400
2019-05-01,121.000000,121.750000,116.440002,116.639999,116.639999,4833500
2019-05-02,116.639999,119.589996,116.349998,118.900002,118.900002,3503200
2019-05-03,119.750000,119.879997,117.889999,119.019997,119.019997,3255700
2019-05-06,115.000000,118.870003,113.690002,118.809998,118.809998,3316800
2019-05-07,117.900002,119.400002,116.470001,117.809998,117.809998,5386900
