Date,Open,High,Low,Close,Adj Close,Volume
2019-02-06,135.220001,136.649994,135.169998,136.320007,134.750000,4879700
2019-02-07,133.550003,134.470001,132.119995,133.190002,133.190002,4379400
2019-02-08,132.339996,133.710007,132.190002,133.710007,133.710007,3249800
2019-02-11,134.289993,135.149994,133.910004,133.990005,133.990005,3095100
2019-02-12,135.149994,136.199997,134.860001,136.050003,136.050003,3317200
2019-02-13,136.919998,137.919998,136.410004,137.520004,137.520004,4253000
2019-02-14,137.169998,137.600006,136.210007,136.479996,136.479996,2789400
2019-02-15,137.580002,138.190002,137.389999,138.029999,138.029999,3844100
2019-02-19,137.809998,138.699997,137.360001,138.699997,138.699997,3385700
2019-02-20,138.759995,139.240005,137.220001,138.000000,138.000000,3802000
2019-02-21,137.820007,138.350006,137.350006,137.839996,137.839996,2937300
2019-02-22,138.729996,139.380005,138.429993,139.250000,139.250000,3113700
2019-02-25,140.000000,140.470001,139.320007,139.460007,139.460007,3194200
2019-02-26,139.669998,140.490005,139.470001,139.720001,139.720001,3060400
2019-02-27,139.250000,139.570007,138.399994,139.169998,139.169998,2530900
2019-02-28,138.770004,139.059998,137.720001,138.130005,138.130005,3457800
2019-03-01,139.309998,140.039993,138.639999,139.199997,139.199997,3030000
2019-03-04,139.990005,140.080002,137.169998,138.429993,138.429993,3406900
2019-03-05,138.369995,138.740005,137.559998,137.880005,137.880005,4250300
2019-03-06,138.119995,138.389999,136.720001,136.979996,136.979996,2768300
2019-03-07,136.610001,136.889999,134.630005,135.360001,135.360001,4358300
2019-03-08,134.210007,135.240005,133.580002,135.089996,135.089996,3773600
2019-03-11,136.029999,137.729996,135.839996,137.710007,137.710007,3939300
2019-03-12,138.520004,139.699997,137.860001,138.279999,138.279999,3954700
2019-03-13,138.050003,139.320007,137.850006,138.559998,138.559998,3173200
2019-03-14,138.509995,138.940002,138.059998,138.789993,138.789993,2738600
2019-03-15,139.369995,140.330002,139.229996,139.429993,139.429993,7153700
2019-03-18,139.830002,140.369995,138.720001,140.210007,140.210007,3268500
2019-03-19,140.960007,141.699997,140.000000,140.490005,140.490005,3482300
2019-03-20,140.529999,140.699997,138.979996,139.600006,139.600006,3649500
2019-03-21,139.100006,142.119995,138.880005,141.440002,141.440002,3605400
2019-03-22,140.970001,141.440002,138.899994,139.449997,139.449997,3877200
2019-03-25,139.059998,139.910004,138.350006,139.179993,139.179993,2839800
2019-03-26,139.929993,141.020004,139.419998,140.220001,140.220001,2553700
2019-03-27,140.410004,140.490005,138.399994,139.240005,139.240005,3098200
2019-03-28,139.910004,140.440002,139.100006,139.919998,139.919998,2663900
2019-03-29,140.500000,141.220001,140.149994,141.100006,141.100006,3101400
2019-04-01,141.509995,143.410004,141.509995,143.300003,143.300003,3984300
2019-04-02,143.350006,143.949997,142.600006,143.000000,143.000000,2404800
2019-04-03,143.649994,144.220001,143.009995,143.630005,143.630005,2681200
2019-04-04,143.619995,144.139999,142.539993,142.779999,142.779999,2771100
2019-04-05,143.289993,143.500000,142.460007,143.279999,143.279999,2731800
2019-04-08,143.020004,143.419998,142.869995,143.389999,143.389999,2118200
2019-04-09,142.660004,142.949997,141.839996,142.110001,142.110001,3038500
2019-04-10,142.199997,143.500000,141.979996,143.020004,143.020004,2678000
2019-04-11,143.800003,144.110001,143.029999,143.779999,143.779999,2942000
2019-04-12,144.259995,144.440002,143.699997,144.350006,144.350006,2898900
2019-04-15,144.399994,144.460007,143.270004,143.899994,143.899994,3603200
2019-04-16,144.399994,145.389999,144.020004,145.139999,145.139999,6301700
2019-04-17,137.369995,141.979996,136.259995,139.110001,139.110001,12525700
2019-04-18,139.000000,140.490005,138.699997,140.330002,140.330002,4960000
2019-04-22,139.419998,140.559998,138.479996,138.889999,138.889999,4494000
2019-04-23,139.149994,140.919998,138.940002,140.440002,140.440002,4462200
2019-04-24,140.600006,141.309998,139.779999,139.949997,139.949997,2774900
2019-04-25,139.699997,139.750000,137.710007,138.630005,138.630005,2910100
2019-04-26,139.339996,139.889999,138.809998,139.440002,139.440002,2319800
2019-04-29,139.149994,139.630005,138.809998,139.050003,139.050003,2958300
2019-04-30,139.110001,140.440002,138.679993,140.270004,140.270004,4638800
2019-05-01,140.550003,141.809998,140.169998,140.559998,140.559998,3053700
2019-05-02,140.500000,141.279999,139.410004,139.589996,139.589996,3541400
2019-05-03,139.699997,141.000000,139.630005,140.250000,140.250000,2579900
2019-05-06,138.300003,140.690002,137.899994,140.380005,140.380005,2793300
